"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2018-05-24",-0.718,0.081,0.884,0.035,53.9620018005371
"2018-05-25",0.637,0.073,0.781,0.146,53.7830009460449
"2018-05-29",0.965,0.017,0.802,0.181,53.015998840332
"2018-05-30",-0.273,0.035,0.941,0.025,53.3899993896484
"2018-05-31",-0.318,0.031,0.969,0,54.2495002746582
"2018-06-01",0.935,0.018,0.786,0.196,55.9749984741211
"2018-06-04",0.829,0.059,0.805,0.136,56.9645004272461
"2018-06-05",0.952,0,0.835,0.165,56.9830017089844
"2018-06-06",0.599,0,0.924,0.076,56.8440017700195
"2018-06-07",0.765,0.011,0.928,0.061,56.193000793457
"2018-06-08",0.402,0.039,0.901,0.06,56.0434989929199
"2018-06-11",0.912,0.023,0.859,0.118,56.4995002746582
"2018-06-12",0.908,0.021,0.824,0.154,56.9659996032715
"2018-06-13",0.751,0.021,0.914,0.065,56.7394981384277
"2018-06-14",0.958,0.047,0.742,0.211,57.6059989929199
"2018-06-15",0.973,0.027,0.779,0.193,57.6129989624023
"2018-06-18",0.727,0.037,0.862,0.1,58.6730003356934
"2018-06-19",0.988,0.073,0.674,0.252,58.4029998779297
"2018-06-20",0.382,0.084,0.829,0.088,58.492000579834
"2018-06-21",0.758,0,0.951,0.049,57.882999420166
"2018-06-22",0.542,0,0.929,0.071,57.773998260498
"2018-06-25",0.866,0.037,0.855,0.108,56.2405014038086
"2018-06-26",0.459,0.046,0.887,0.067,55.9230003356934
"2018-06-27",0.923,0.031,0.882,0.086,55.1990013122559
"2018-06-28",0.934,0,0.859,0.141,55.7109985351562
"2018-06-29",0.925,0,0.911,0.089,55.7825012207031
"2018-07-02",0.809,0.036,0.841,0.123,56.3730010986328
"2018-07-03",-0.599,0.097,0.871,0.032,55.1445007324219
"2018-07-05",0.915,0,0.835,0.165,56.2135009765625
"2018-07-06",0.791,0.064,0.801,0.136,57.0084991455078
"2018-07-09",0.956,0.041,0.824,0.135,57.7024993896484
"2018-07-10",0.881,0.028,0.873,0.099,57.6419982910156
"2018-07-11",0.459,0.058,0.808,0.133,57.6949996948242
"2018-07-12",0.526,0.059,0.837,0.104,59.173999786377
"2018-07-13",0.785,0.088,0.774,0.138,59.4410018920898
"2018-07-16",0.957,0.018,0.81,0.172,59.193000793457
"2018-07-17",0.934,0,0.831,0.169,59.939998626709
"2018-07-18",0.586,0.064,0.838,0.098,59.7939987182617
"2018-07-19",0.727,0,0.843,0.157,59.3479995727539
"2018-07-20",0.612,0,0.942,0.058,59.2454986572266
"2018-07-23",0.917,0.041,0.841,0.118,60.2750015258789
"2018-07-24",0.978,0,0.796,0.204,62.4039993286133
"2018-07-25",0.527,0,0.945,0.055,63.185001373291
"2018-07-26",0.948,0.098,0.709,0.193,63.4165000915527
"2018-07-27",0.964,0.01,0.858,0.132,61.9249992370605
"2018-07-30",0.571,0.024,0.906,0.07,60.9869995117188
"2018-07-31",0.813,0,0.925,0.075,60.8629989624023
"2018-08-01",0.964,0.039,0.776,0.184,61.0004997253418
"2018-08-02",0.982,0.064,0.736,0.2,61.3074989318848
"2018-08-03",0.906,0.013,0.855,0.132,61.1855010986328
"2018-08-06",0.8,0.065,0.786,0.148,61.2384986877441
"2018-08-07",0.836,0,0.879,0.121,62.1110000610352
"2018-08-08",0.735,0.091,0.745,0.164,62.2804985046387
"2018-08-09",0.937,0.069,0.686,0.245,62.4550018310547
"2018-08-10",0.178,0,0.972,0.028,61.880500793457
"2018-08-13",0.613,0.04,0.846,0.114,61.7504997253418
"2018-08-14",0.964,0.012,0.831,0.156,62.1049995422363
"2018-08-15",0.66,0.056,0.808,0.136,60.7190017700195
"2018-08-16",-0.226,0.095,0.838,0.067,60.3245010375977
"2018-08-17",0.178,0,0.971,0.029,60.0480003356934
"2018-08-20",0.599,0.025,0.925,0.05,60.388500213623
"2018-08-21",0.401,0.025,0.925,0.05,60.0810012817383
"2018-08-22",0.599,0.042,0.877,0.081,60.3665008544922
"2018-08-23",0.71,0,0.922,0.078,60.2690010070801
"2018-08-24",0.66,0.037,0.83,0.133,61.0325012207031
"2018-08-27",0.681,0.028,0.887,0.085,62.0909996032715
"2018-08-28",0.951,0,0.777,0.223,61.5574989318848
"2018-08-29",0.477,0,0.931,0.069,62.4650001525879
"2018-08-30",0.103,0.097,0.825,0.078,61.9560012817383
"2018-08-31",0.228,0.093,0.81,0.098,60.9095001220703
"2018-09-04",0.796,0,0.921,0.079,59.8499984741211
"2018-09-05",0.916,0.024,0.84,0.136,59.3240013122559
"2018-09-06",0.649,0.052,0.865,0.084,58.5719985961914
"2018-09-07",0.815,0.041,0.875,0.084,58.2415008544922
"2018-09-10",0.862,0,0.868,0.132,58.2319984436035
"2018-09-11",0.929,0.012,0.854,0.135,58.8680000305176
"2018-09-12",0.862,0,0.885,0.115,58.140998840332
"2018-09-13",0.836,0,0.878,0.122,58.7664985656738
"2018-09-14",0.153,0.053,0.873,0.075,58.6264991760254
"2018-09-17",0.791,0.034,0.854,0.112,57.8025016784668
"2018-09-18",0.827,0,0.832,0.168,58.0610008239746
"2018-09-19",0.827,0.015,0.893,0.092,58.554500579834
"2018-09-20",0.765,0.06,0.808,0.132,59.3434982299805
"2018-09-21",-0.317,0.084,0.846,0.071,58.304500579834
"2018-09-24",-0.66,0.142,0.755,0.104,58.6684989929199
"2018-09-25",0.915,0.03,0.784,0.185,59.2324981689453
"2018-09-26",0.973,0,0.704,0.296,59.0245018005371
"2018-09-27",0.542,0.034,0.898,0.068,59.7319984436035
"2018-09-28",0.912,0.014,0.928,0.058,59.6735000610352
"2018-10-01",0.751,0,0.875,0.125,59.7654991149902
"2018-10-02",0.66,0.021,0.903,0.076,60.005500793457
"2018-10-03",0.878,0,0.924,0.076,60.1474990844727
"2018-10-04",0.893,0.05,0.835,0.115,58.4095001220703
"2018-10-05",0.935,0,0.833,0.167,57.8675003051758
"2018-10-08",0.836,0,0.881,0.119,57.4485015869141
"2018-10-09",0.822,0.058,0.782,0.16,56.9410018920898
"2018-10-10",0.813,0,0.865,0.135,54.0610008239746
"2018-10-11",0.807,0,0.925,0.075,53.9659996032715
"2018-10-12",0.103,0.029,0.922,0.048,55.5040016174316
"2018-10-15",0.827,0.031,0.851,0.118,54.6124992370605
"2018-10-16",0.494,0,0.932,0.068,56.0639991760254
"2018-10-17",0.97,0.031,0.836,0.133,55.7845001220703
"2018-10-18",-0.153,0.051,0.905,0.044,54.3984985351562
"2018-10-19",0,0.064,0.872,0.064,54.8230018615723
"2018-10-22",0.915,0,0.883,0.117,55.0579986572266
"2018-10-23",0.818,0.044,0.853,0.102,55.1845016479492
"2018-10-24",0.649,0,0.931,0.069,52.5354995727539
"2018-10-25",0.904,0.016,0.874,0.11,54.7784996032715
"2018-10-26",0.791,0.044,0.849,0.106,53.5735015869141
"2018-10-29",0.953,0,0.912,0.088,51.0040016174316
"2018-10-30",0.44,0.08,0.814,0.106,51.8105010986328
"2018-10-31",-0.026,0.038,0.926,0.036,53.8385009765625
"2018-11-01",0.832,0.031,0.872,0.097,53.5
"2018-11-02",0.898,0.023,0.856,0.121,52.8894996643066
"2018-11-05",0.735,0.023,0.906,0.071,52.0045013427734
"2018-11-06",0.856,0.038,0.824,0.139,52.7905006408691
"2018-11-07",0.772,0,0.913,0.087,54.6694984436035
"2018-11-08",0.959,0,0.786,0.214,54.1199989318848
"2018-11-09",0.964,0,0.784,0.216,53.3074989318848
"2018-11-12",0.67,0,0.896,0.104,51.9314994812012
"2018-11-13",-0.402,0.025,0.975,0,51.8025016784668
"2018-11-14",0.659,0,0.97,0.03,52.1829986572266
"2018-11-15",-0.296,0.023,0.964,0.013,53.2355003356934
"2018-11-16",0.751,0.032,0.877,0.091,53.0745010375977
"2018-11-19",0.758,0.043,0.838,0.12,51
"2018-11-20",0.906,0,0.893,0.107,51.2879981994629
"2018-11-21",0.572,0.043,0.891,0.066,51.880500793457
"2018-11-23",0.542,0,0.95,0.05,51.1940002441406
"2018-11-26",0.906,0.046,0.779,0.175,52.4309997558594
"2018-11-27",0.852,0.025,0.883,0.092,52.2205009460449
"2018-11-28",0.938,0,0.744,0.256,54.3115005493164
"2018-11-29",0.637,0.055,0.861,0.084,54.4150009155273
"2018-11-30",0.844,0.036,0.888,0.075,54.7215003967285
"2018-12-03",0.361,0.028,0.908,0.064,55.3214988708496
"2018-12-04",0.969,0,0.778,0.222,52.5410003662109
"2018-12-06",0.052,0.104,0.78,0.116,53.4365005493164
"2018-12-07",0.202,0.052,0.878,0.07,51.8289985656738
"2018-12-10",0.94,0.027,0.829,0.144,51.9775009155273
"2018-12-11",0.778,0.062,0.811,0.126,52.5875015258789
"2018-12-12",0.273,0.053,0.858,0.089,53.1839981079102
"2018-12-13",0.691,0.016,0.915,0.069,53.0950012207031
"2018-12-14",-0.153,0.089,0.843,0.068,52.1049995422363
"2018-12-17",0.878,0.029,0.852,0.119,50.8264999389648
"2018-12-18",0.967,0.017,0.859,0.124,51.4355010986328
"2018-12-19",0.96,0.03,0.717,0.253,51.1505012512207
"2018-12-20",0.772,0.065,0.789,0.146,50.4705009460449
"2018-12-21",0.912,0.034,0.815,0.152,48.9770011901855
"2018-12-24",0.751,0.026,0.853,0.121,48.8110008239746
"2018-12-26",0.572,0.037,0.89,0.073,51.9729995727539
"2018-12-27",0.822,0.044,0.833,0.123,52.1940002441406
"2018-12-28",0.382,0.045,0.861,0.094,51.8540000915527
"2018-12-31",0.961,0.049,0.808,0.143,51.7804985046387
