"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2018-11-08",0.955,0.051,0.775,0.175,87.7454986572266
"2018-11-09",0.967,0.027,0.844,0.129,85.6214981079102
"2018-11-12",0.656,0.067,0.836,0.098,81.8424987792969
"2018-11-13",0.691,0.074,0.82,0.106,81.5585021972656
"2018-11-14",0.99,0.043,0.793,0.164,79.9505004882812
"2018-11-15",0.959,0.032,0.835,0.133,80.9720001220703
"2018-11-16",0.182,0.067,0.852,0.08,79.6705017089844
"2018-11-19",0.228,0.097,0.803,0.101,75.614501953125
"2018-11-20",0.881,0.091,0.775,0.134,74.7730026245117
"2018-11-21",0.991,0.02,0.839,0.141,75.8365020751953
"2018-11-23",0.44,0.042,0.903,0.055,75.1029968261719
"2018-11-26",0.967,0.021,0.853,0.127,79.0664978027344
"2018-11-27",0.977,0.011,0.85,0.139,79.0709991455078
"2018-11-28",0.977,0.04,0.764,0.196,83.8874969482422
"2018-11-29",0.958,0.072,0.774,0.154,83.6784973144531
"2018-11-30",0.975,0.027,0.818,0.156,84.5084991455078
"2018-12-03",0.982,0.025,0.806,0.169,88.6179962158203
"2018-12-04",-0.849,0.11,0.824,0.065,83.4199981689453
"2018-12-06",-0.94,0.123,0.82,0.057,84.9595031738281
"2018-12-07",-0.026,0.052,0.896,0.052,81.4564971923828
"2018-12-10",-0.735,0.157,0.706,0.138,82.0514984130859
"2018-12-11",0.98,0.045,0.819,0.136,82.1620025634766
"2018-12-12",0.822,0.083,0.767,0.149,83.177001953125
"2018-12-13",0.936,0.063,0.808,0.129,82.9189987182617
"2018-12-14",-0.67,0.146,0.728,0.126,79.5954971313477
"2018-12-17",0.986,0.028,0.778,0.193,76.0455017089844
"2018-12-18",0.487,0.081,0.828,0.091,77.5739974975586
"2018-12-19",0.942,0.07,0.763,0.167,74.7539978027344
"2018-12-20",0.979,0.059,0.784,0.157,73.0414962768555
"2018-12-21",0.725,0.115,0.739,0.146,68.8724975585938
"2018-12-24",0.944,0,0.878,0.122,67.197998046875
