"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2018-08-30",-0.219,0.101,0.787,0.112,20.2099990844727
"2018-08-31",0.909,0.037,0.836,0.127,20.1106662750244
"2018-09-04",-0.891,0.165,0.764,0.07,19.2633323669434
"2018-09-05",-0.625,0.156,0.759,0.086,18.7159996032715
"2018-09-06",-0.71,0.154,0.846,0,18.7299995422363
"2018-09-07",0.878,0.053,0.76,0.187,17.5493335723877
"2018-09-10",0.852,0.021,0.868,0.111,19.033332824707
"2018-09-11",0.821,0.096,0.754,0.15,18.6293334960938
"2018-09-12",-0.902,0.175,0.726,0.098,19.3693332672119
"2018-09-13",0.542,0.078,0.827,0.095,19.2973327636719
"2018-09-14",0.403,0.231,0.525,0.244,19.6800003051758
"2018-09-17",0.052,0.057,0.882,0.061,19.6560001373291
"2018-09-18",0.802,0.109,0.711,0.181,18.9973335266113
"2018-09-19",0.699,0.147,0.683,0.17,19.9346675872803
"2018-09-20",0.847,0.019,0.914,0.067,19.8886661529541
"2018-09-21",0.318,0.131,0.738,0.132,19.9400005340576
"2018-09-24",-0.827,0.159,0.714,0.127,19.978666305542
"2018-09-25",0,0.128,0.744,0.128,20.0659999847412
"2018-09-26",0.917,0.123,0.651,0.226,20.6386661529541
"2018-09-27",0.897,0.087,0.748,0.165,20.5013332366943
"2018-09-28",0.477,0.1,0.736,0.164,17.6513328552246
"2018-10-01",0.392,0.088,0.797,0.115,20.7133331298828
"2018-10-02",-0.385,0.121,0.78,0.098,20.068000793457
"2018-10-03",-0.691,0.168,0.734,0.098,19.6533336639404
"2018-10-04",0.976,0.055,0.764,0.181,18.788667678833
"2018-10-05",-0.96,0.173,0.701,0.126,17.4633331298828
"2018-10-08",0.854,0.132,0.679,0.189,16.7040004730225
"2018-10-09",0.822,0,0.929,0.071,17.5200004577637
"2018-10-10",-0.122,0.181,0.633,0.185,17.1253337860107
"2018-10-11",0.751,0.069,0.761,0.17,16.8153324127197
"2018-10-12",0.762,0.101,0.776,0.122,17.2520008087158
"2018-10-15",0.825,0.113,0.714,0.173,17.3059997558594
"2018-10-16",0.905,0.087,0.731,0.182,18.4393329620361
"2018-10-17",0.878,0,0.822,0.178,18.1186676025391
"2018-10-18",0.272,0.087,0.812,0.101,17.5939998626709
"2018-10-19",0.477,0.082,0.784,0.134,17.3333320617676
"2018-10-22",0.968,0.053,0.746,0.201,17.3966674804688
"2018-10-23",0.39,0.061,0.857,0.082,19.6093330383301
"2018-10-24",0.918,0.086,0.742,0.172,19.2333335876465
"2018-10-25",0.949,0.046,0.773,0.182,20.9906673431396
"2018-10-26",0.622,0.131,0.694,0.175,22.0599994659424
"2018-10-29",0.952,0.048,0.804,0.148,22.3233337402344
"2018-10-30",0.7,0.13,0.7,0.17,21.9933338165283
"2018-10-31",0.718,0.056,0.826,0.118,22.488000869751
"2018-11-01",-0.708,0.083,0.879,0.038,22.9519996643066
"2018-11-02",0.599,0.066,0.852,0.082,23.0939998626709
"2018-11-05",-0.402,0.057,0.9,0.043,22.7600002288818
"2018-11-06",-0.052,0.101,0.81,0.089,22.7373332977295
"2018-11-07",0.827,0.037,0.791,0.172,23.2106666564941
"2018-11-08",0.115,0.05,0.871,0.079,23.4266662597656
"2018-11-09",-0.078,0.102,0.805,0.093,23.3673324584961
"2018-11-12",0.969,0.043,0.722,0.236,22.0853328704834
"2018-11-13",0.105,0.123,0.758,0.12,22.5820007324219
"2018-11-14",0.63,0.059,0.837,0.104,22.9333324432373
"2018-11-15",0.67,0.018,0.896,0.086,23.2293338775635
"2018-11-16",0.906,0.095,0.694,0.211,23.6206665039062
"2018-11-19",-0.844,0.115,0.847,0.038,23.5646667480469
"2018-11-20",0.973,0.026,0.729,0.245,23.1660003662109
"2018-11-21",0.979,0,0.776,0.224,22.5459995269775
"2018-11-23",0.952,0.051,0.782,0.167,21.7220001220703
"2018-11-26",0.927,0.089,0.724,0.187,23.0666675567627
"2018-11-27",-0.801,0.218,0.682,0.101,22.92799949646
"2018-11-28",0.465,0.064,0.88,0.056,23.191333770752
"2018-11-29",0.972,0.09,0.689,0.221,22.7446670532227
"2018-11-30",-0.634,0.135,0.748,0.117,23.3653335571289
"2018-12-03",0.922,0.018,0.843,0.14,23.8993320465088
"2018-12-04",0.34,0.037,0.885,0.079,23.9799995422363
"2018-12-06",0.907,0.075,0.812,0.113,24.2040004730225
"2018-12-07",0.402,0,0.92,0.08,23.8646678924561
"2018-12-10",-0.932,0.196,0.696,0.108,24.3433322906494
"2018-12-11",-0.44,0.106,0.817,0.077,24.4506664276123
"2018-12-12",0.957,0.046,0.721,0.233,24.4400005340576
"2018-12-13",0.178,0.069,0.841,0.09,25.1193332672119
"2018-12-14",0.875,0.103,0.717,0.18,24.3806667327881
"2018-12-17",-0.936,0.197,0.679,0.123,23.2280006408691
"2018-12-18",0.695,0.118,0.694,0.188,22.4686660766602
"2018-12-19",0.625,0,0.864,0.136,22.1979999542236
"2018-12-20",-0.454,0.135,0.73,0.135,21.025333404541
"2018-12-21",0.8,0.079,0.749,0.172,21.318000793457
"2018-12-24",0.908,0.051,0.722,0.227,19.6926670074463
"2018-12-26",-0.262,0.141,0.753,0.105,21.7393321990967
